timestamp,user_id,lat,lon,country,device,login_status,attack_type,is_attack
2025-10-01 14:34:27.154991,user_0110,19.076,72.8777,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Brute Force Success,1
2025-10-01 14:38:27.154991,user_0441,-33.85898222465051,151.21196673659782,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-10-01 15:04:27.154991,user_0412,51.5074,-0.1278,GB,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Vacation,0
2025-10-01 15:04:27.154991,user_0457,-33.86084818703232,151.21206850933734,AU,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-10-01 15:04:27.154991,user_0372,-33.86465945378339,151.21333430438153,AU,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-10-01 15:04:27.154991,user_0020,37.77193417281929,-122.41576399677649,US,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-10-01 15:04:27.154991,user_0217,19.076693218400543,72.8785698537553,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-10-01 15:04:27.154991,user_0131,19.08010830335486,72.88197180956733,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-10-01 15:04:27.154991,user_0114,52.52334729347482,13.395810520302076,DE,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-10-01 15:14:27.154991,user_0322,35.671597731103205,139.6572011634211,JP,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-10-01 15:22:27.154991,user_0040,40.7128,-74.006,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Vacation,0
2025-10-01 15:27:27.154991,user_0443,19.07247049816834,72.88434693123038,IN,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-10-01 15:53:27.154991,user_0443,51.5074,-0.1278,GB,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Impossible Travel,1
2025-10-01 16:02:27.154991,user_0057,52.52,13.405,DE,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/3.0),Success,Device Spoofing,1
2025-10-01 16:04:27.154991,user_0211,19.06810547983328,72.86894354103931,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-10-01 16:04:27.154991,user_0242,-33.863710497117104,151.20642926041103,AU,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-10-01 16:04:27.154991,user_0132,40.72244132456002,-74.01287026758664,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-10-01 16:04:27.154991,user_0461,12.968068344568225,77.58496243304701,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-10-01 16:04:27.154991,user_0130,37.77353492190912,-122.41792945134651,US,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-10-01 16:04:27.154991,user_0278,37.77471142037579,-122.41126940363327,US,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-10-01 16:04:27.154991,user_0346,19.08074426917083,72.88149246368839,IN,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-10-01 16:04:27.154991,user_0016,35.66739696211079,139.64105652150727,JP,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-10-01 16:04:27.154991,user_0353,35.6762,139.6503,JP,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Vacation,0
2025-10-01 16:13:27.154991,user_0205,35.68188506278038,139.65137395290736,JP,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-10-01 16:15:27.154991,user_0278,-33.8688,151.2093,AU,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Impossible Travel,1
2025-10-01 16:20:27.154991,user_0189,12.981466976759064,77.58565467758304,IN,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-10-01 16:36:27.154991,user_0304,12.97104780492495,77.59559664955573,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-10-01 17:04:27.154991,user_0001,19.074415177242287,72.8846836210128,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-10-01 17:04:27.154991,user_0359,19.071814955704326,72.87688958921979,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-10-01 17:04:27.154991,user_0063,37.781502335940225,-122.41657963524986,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-10-01 17:04:27.154991,user_0478,-33.87878953775288,151.2163200961204,AU,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-10-01 17:04:27.154991,user_0424,40.71913031693251,-74.00817450006309,US,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-10-01 17:04:27.154991,user_0079,40.70501416905589,-74.00633066763929,US,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-10-01 17:04:27.154991,user_0265,12.978809492538588,77.59450493398614,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-10-01 17:10:27.154991,user_0344,35.68071897140387,139.64900518755098,JP,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-10-01 17:13:27.154991,user_0162,35.6762,139.6503,JP,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Vacation,0
2025-10-01 17:15:27.154991,user_0278,37.779970017819515,-122.41123236483863,US,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-10-01 17:34:27.154991,user_0302,40.71233871453621,-74.00241793747364,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-10-01 17:40:27.154991,user_0112,52.52547562788756,13.409511958414432,DE,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-10-01 17:59:27.154991,user_0083,40.7128,-74.006,US,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Brute Force,1
2025-10-01 18:00:27.154991,user_0083,40.7128,-74.006,US,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Brute Force,1
2025-10-01 18:01:27.154991,user_0083,40.7128,-74.006,US,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Brute Force,1
2025-10-01 18:02:27.154991,user_0083,40.7128,-74.006,US,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Brute Force,1
2025-10-01 18:03:27.154991,user_0083,40.7128,-74.006,US,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Brute Force,1
2025-10-01 18:04:27.154991,user_0318,12.966978617705657,77.59730658737523,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-10-01 18:04:27.154991,user_0434,37.78312315022437,-122.4198083063321,US,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-10-01 18:04:27.154991,user_0308,12.975907872357846,77.59114226130667,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-10-01 18:04:27.154991,user_0083,40.7128,-74.006,US,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Brute Force Success,1
2025-10-01 18:04:27.154991,user_0067,37.77069772202995,-122.41370933935254,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-10-01 18:04:27.154991,user_0076,40.71861851648251,-74.01376821857154,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-10-01 18:24:27.154991,user_0290,52.52,13.405,DE,Opera/9.27.(X11; Linux i686; cs-CZ) Presto/2.9.189 Version/11.00,Success,Device Spoofing,1
2025-10-01 18:26:27.154991,user_0306,40.70334580962553,-74.00181194313444,US,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-10-01 18:28:27.154991,user_0138,40.717198758857876,-74.01301670756578,US,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-10-01 18:31:27.154991,user_0187,19.077469754408245,72.88188770778147,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-10-01 18:34:27.154991,user_0290,52.52,13.405,DE,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Impossible Travel,1
2025-10-01 18:41:27.154991,user_0435,40.717584651561616,-74.00338793282141,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-10-01 18:58:27.154991,user_0448,19.076,72.8777,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Failed,Brute Force,1
2025-10-01 18:59:27.154991,user_0448,19.076,72.8777,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Failed,Brute Force,1
2025-10-01 19:00:27.154991,user_0448,19.076,72.8777,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Failed,Brute Force,1
2025-10-01 19:01:27.154991,user_0448,19.076,72.8777,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Failed,Brute Force,1
2025-10-01 19:02:27.154991,user_0448,19.076,72.8777,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Failed,Brute Force,1
2025-10-01 19:03:27.154991,user_0448,19.076,72.8777,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Failed,Brute Force,1
2025-10-01 19:04:27.154991,user_0193,19.07640388418075,72.87079610609378,IN,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-10-01 19:04:27.154991,user_0003,40.708795436311185,-74.00168962699674,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-10-01 19:04:27.154991,user_0273,35.674726783128705,139.64961910079538,JP,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-10-01 19:04:27.154991,user_0448,19.076,72.8777,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Brute Force Success,1
2025-10-01 19:04:27.154991,user_0167,52.52,13.405,DE,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Vacation,0
2025-10-01 19:04:27.154991,user_0237,51.504245042503705,-0.13291720194267548,GB,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-10-01 19:21:27.154991,user_0283,37.77837040911561,-122.42925724957777,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-10-01 19:29:27.154991,user_0008,35.67346387346365,139.647092138204,JP,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-10-01 19:31:27.154991,user_0258,37.78252528745867,-122.42104129550613,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-10-01 19:32:27.154991,user_0227,37.7749,-122.4194,US,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Vacation,0
2025-10-01 19:32:27.154991,user_0218,-33.86194200326065,151.20611294270904,AU,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-10-01 19:50:27.154991,user_0240,19.0842388200871,72.87676148680266,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-10-01 19:53:27.154991,user_0239,52.51143166408867,13.395991480930487,DE,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-10-01 20:04:27.154991,user_0355,51.51192862024498,-0.1273830737657233,GB,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-10-01 20:04:27.154991,user_0495,-33.86740586464084,151.20661645285128,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-10-01 20:04:27.154991,user_0396,37.780158683761755,-122.42516587855197,US,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-10-01 20:10:27.154991,user_0344,35.67733844885618,139.64333966954516,JP,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-10-01 20:14:27.154991,user_0310,51.5074,-0.1278,GB,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Failed,Brute Force,1
2025-10-01 20:15:27.154991,user_0310,51.5074,-0.1278,GB,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Failed,Brute Force,1
2025-10-01 20:16:27.154991,user_0310,51.5074,-0.1278,GB,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Failed,Brute Force,1
2025-10-01 20:17:27.154991,user_0310,51.5074,-0.1278,GB,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Failed,Brute Force,1
2025-10-01 20:18:27.154991,user_0310,51.5074,-0.1278,GB,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Brute Force Success,1
2025-10-01 20:20:27.154991,user_0215,40.71862154624152,-74.00100746261323,US,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-10-01 20:25:27.154991,user_0233,52.528067695159955,13.405968591611614,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-10-01 20:30:27.154991,user_0047,37.78353841103488,-122.41384087874137,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-10-01 21:04:27.154991,user_0381,52.515834136623745,13.407197579880902,DE,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-10-01 21:04:27.154991,user_0291,35.67722461591271,139.65502314859486,JP,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-10-01 21:04:27.154991,user_0474,40.71913533395214,-73.99975984008742,US,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-10-01 21:04:27.154991,user_0085,51.510428895987516,-0.13287872163340908,GB,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-10-01 21:04:27.154991,user_0140,19.06814430907565,72.87995329096043,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-10-01 21:04:27.154991,user_0404,35.67846420523421,139.6430325532679,JP,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-10-01 21:04:27.154991,user_0029,19.074535234846927,72.88228625019956,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-10-01 21:04:27.154991,user_0486,-33.871776422651045,151.21014175463824,AU,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-10-01 21:21:27.154991,user_0381,52.52,13.405,DE,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Impossible Travel,1
2025-10-01 21:24:27.154991,user_0496,40.71933077262869,-74.01435796953024,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-10-01 21:25:27.154991,user_0453,40.70819594688033,-74.00567947827263,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-10-01 21:28:27.154991,user_0452,12.974757688902253,77.60376482552005,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-10-01 21:34:27.154991,user_0186,12.9716,77.5946,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Vacation,0
2025-10-01 21:40:27.154991,user_0112,52.52105991769858,13.404679675232186,DE,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-10-01 22:04:27.154991,user_0468,-33.86426742538832,151.20340903495722,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-10-01 22:04:27.154991,user_0106,35.676738708862054,139.6593957833635,JP,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-10-01 22:04:27.154991,user_0326,19.06927813011746,72.88726721209927,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-10-01 22:04:27.154991,user_0034,52.51711162788343,13.407331137534872,DE,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-10-01 22:04:27.154991,user_0012,19.07624145026071,72.88501370469497,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-10-01 22:04:27.154991,user_0181,35.670648850001974,139.65092032645924,JP,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-10-01 22:04:27.154991,user_0126,40.707852720795195,-74.00383692440826,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-10-01 22:04:27.154991,user_0105,52.51448480789034,13.401802781964404,DE,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-10-01 22:04:27.154991,user_0335,52.513299834573466,13.400055950240432,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-10-01 22:04:27.154991,user_0403,19.076,72.8777,IN,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Vacation,0
2025-10-01 22:04:27.154991,user_0245,19.08484285594611,72.88665162672417,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-10-01 22:09:27.154991,user_0470,-33.8688,151.2093,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Failed,Brute Force,1
2025-10-01 22:10:27.154991,user_0470,-33.8688,151.2093,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Failed,Brute Force,1
2025-10-01 22:11:27.154991,user_0470,-33.8688,151.2093,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Failed,Brute Force,1
2025-10-01 22:12:27.154991,user_0470,-33.8688,151.2093,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Failed,Brute Force,1
2025-10-01 22:13:27.154991,user_0470,-33.8688,151.2093,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Failed,Brute Force,1
2025-10-01 22:14:27.154991,user_0470,-33.8688,151.2093,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Failed,Brute Force,1
2025-10-01 22:15:27.154991,user_0470,-33.8688,151.2093,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Brute Force Success,1
2025-10-01 22:19:27.154991,user_0279,52.511041658869296,13.411013983043263,DE,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-10-01 22:23:27.154991,user_0389,-33.86547548177642,151.2010353579698,AU,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-10-01 22:27:27.154991,user_0462,-33.8688,151.2093,AU,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Brute Force,1
2025-10-01 22:28:27.154991,user_0462,-33.8688,151.2093,AU,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Brute Force,1
2025-10-01 22:28:27.154991,user_0035,35.68350128677472,139.65358736323915,JP,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-10-01 22:29:27.154991,user_0451,40.70696905682455,-73.9987747878345,US,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-10-01 22:29:27.154991,user_0462,-33.8688,151.2093,AU,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Brute Force,1
2025-10-01 22:30:27.154991,user_0462,-33.8688,151.2093,AU,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Brute Force,1
2025-10-01 22:31:27.154991,user_0462,-33.8688,151.2093,AU,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Brute Force Success,1
2025-10-01 22:51:27.154991,user_0389,37.7749,-122.4194,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Impossible Travel,1
2025-10-01 22:54:27.154991,user_0168,12.972867818439665,77.59888284352337,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-10-01 22:59:27.154991,user_0116,52.52,13.405,DE,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Brute Force,1
2025-10-01 23:00:27.154991,user_0116,52.52,13.405,DE,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Brute Force,1
2025-10-01 23:01:27.154991,user_0116,52.52,13.405,DE,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Brute Force,1
2025-10-01 23:02:27.154991,user_0116,52.52,13.405,DE,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Brute Force,1
2025-10-01 23:03:27.154991,user_0116,52.52,13.405,DE,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Brute Force,1
2025-10-01 23:04:27.154991,user_0116,52.52,13.405,DE,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Brute Force Success,1
2025-10-01 23:04:27.154991,user_0261,35.684116262079996,139.65002501625318,JP,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-10-01 23:04:27.154991,user_0471,51.51636731919716,-0.12655980869773525,GB,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-10-01 23:04:27.154991,user_0004,12.975409040263296,77.59981555577541,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-10-01 23:10:27.154991,user_0026,-33.87852094424444,151.20792246311643,AU,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-10-01 23:15:27.154991,user_0014,40.710388242711446,-74.00699738513502,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-10-01 23:23:27.154991,user_0449,51.514530186345176,-0.12461713469196603,GB,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-10-01 23:26:27.154991,user_0476,-33.87360585843927,151.21370593645926,AU,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-10-01 23:27:27.154991,user_0004,12.9716,77.5946,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Impossible Travel,1
2025-10-01 23:33:27.154991,user_0116,52.52,13.405,DE,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Impossible Travel,1
2025-10-01 23:34:27.154991,user_0379,40.71826767644138,-74.00471519535485,US,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-10-01 23:34:27.154991,user_0390,35.681629253108234,139.65728837163047,JP,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-10-02 00:04:27.154991,user_0013,19.07074127582886,72.87031294669427,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-10-02 00:04:27.154991,user_0400,37.771860355162424,-122.41753966051901,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-10-02 00:04:27.154991,user_0098,-33.86817999092789,151.20984103133364,AU,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-10-02 00:04:27.154991,user_0019,37.78206073361958,-122.41492680192262,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-10-02 00:04:27.154991,user_0123,19.076,72.8777,IN,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/3.1),Success,Device Spoofing,1
2025-10-02 00:04:27.154991,user_0342,12.9716,77.5946,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Vacation,0
2025-10-02 00:04:27.154991,user_0464,-33.86484391712149,151.2045983650899,AU,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-10-02 00:04:27.154991,user_0028,35.67944315701465,139.65461086362598,JP,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-10-02 00:04:27.154991,user_0183,51.51663390388732,-0.12261436135604072,GB,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-10-02 00:04:27.154991,user_0398,12.979333433952835,77.60183393386367,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-10-02 00:09:27.154991,user_0418,35.67985713336823,139.64981502238192,JP,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-10-02 00:15:27.154991,user_0154,37.7833988738199,-122.41102721538508,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-10-02 00:17:27.154991,user_0386,51.50318246250285,-0.12683398417517885,GB,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-10-02 00:22:27.154991,user_0212,19.076,72.8777,IN,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Vacation,0
2025-10-02 00:45:27.154991,user_0153,19.07365314552348,72.88359270216422,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-10-02 00:55:27.154991,user_0208,-33.864867930083264,151.20461836339246,AU,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-10-02 01:04:27.154991,user_0307,35.682440131041915,139.64260752850967,JP,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-10-02 01:04:27.154991,user_0285,19.066249929327693,72.87147255473768,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-10-02 01:04:27.154991,user_0295,35.68582851291753,139.65843131294753,JP,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-10-02 01:04:27.154991,user_0231,19.07302255332982,72.87672747736748,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-10-02 01:04:27.154991,user_0127,35.667183393497844,139.6497460147895,JP,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-10-02 01:04:27.154991,user_0037,51.51289392454679,-0.13010106812232064,GB,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-10-02 01:04:27.154991,user_0447,19.076932643208867,72.8785923131166,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-10-02 01:04:27.154991,user_0422,-33.862055591076036,151.21251009388882,AU,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-10-02 01:04:27.154991,user_0045,40.7128,-74.006,US,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Vacation,0
2025-10-02 01:15:27.154991,user_0202,35.67816419182673,139.64353940919972,JP,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-10-02 01:15:27.154991,user_0241,-33.87853777846647,151.20160322288,AU,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-10-02 01:45:27.154991,user_0043,35.6762,139.6503,JP,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Vacation,0
2025-10-02 01:54:27.154991,user_0168,12.978716138451293,77.58805889937788,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
