user_id,timestamp,session_sequence,is_attack
user_0165,2025-10-03 06:23:27.154991,"LOGIN,VIEW_BALANCE,VIEW_TRANSACTIONS,VIEW_BALANCE,LOGOUT",0
user_0187,2025-10-03 06:31:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS",0
user_0209,2025-10-03 07:04:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_TRANSACTIONS,VIEW_BALANCE",0
user_0137,2025-10-03 07:04:27.154991,"LOGIN,LOGOUT",0
user_0335,2025-10-03 07:04:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,TRANSFER_SMALL",0
user_0461,2025-10-03 07:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,TRANSFER_SMALL,VIEW_TRANSACTIONS",0
user_0267,2025-10-03 07:04:27.154991,"LOGIN,LOGOUT",0
user_0318,2025-10-03 07:04:27.154991,"LOGIN,TRANSFER_SMALL,LOGOUT",0
user_0123,2025-10-03 07:04:27.154991,"LOGIN,VIEW_BALANCE,VIEW_TRANSACTIONS",0
user_0491,2025-10-03 07:04:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",0
user_0294,2025-10-03 07:04:27.154991,"LOGIN,VIEW_BALANCE,TRANSFER_SMALL,LOGOUT",0
user_0131,2025-10-03 07:04:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",0
user_0437,2025-10-03 07:09:27.154991,"LOGIN,TRANSFER_SMALL,TRANSFER_SMALL,TRANSFER_SMALL,VIEW_TRANSACTIONS,TRANSFER_SMALL",0
user_0032,2025-10-03 07:17:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_BALANCE,TRANSFER_SMALL,VIEW_BALANCE",0
user_0325,2025-10-03 07:22:27.154991,"LOGIN,LOGOUT",0
user_0110,2025-10-03 07:34:27.154991,"LOGIN,LOGOUT",0
user_0025,2025-10-03 08:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS",0
user_0120,2025-10-03 08:04:27.154991,"LOGIN,LOGOUT",0
user_0457,2025-10-03 08:04:27.154991,"LOGIN,LOGOUT",0
user_0248,2025-10-03 08:04:27.154991,"LOGIN,LOGOUT",0
user_0339,2025-10-03 08:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS",0
user_0429,2025-10-03 08:04:27.154991,"LOGIN,LOGOUT",0
user_0141,2025-10-03 08:13:27.154991,"LOGIN,LOGOUT",0
user_0489,2025-10-03 08:17:27.154991,"LOGIN,TRANSFER_SMALL,LOGOUT",0
user_0192,2025-10-03 08:17:27.154991,"LOGIN,VIEW_BALANCE,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,VIEW_BALANCE,VIEW_BALANCE,VIEW_TRANSACTIONS",0
user_0364,2025-10-03 08:24:27.154991,"LOGIN,VIEW_TRANSACTIONS,LOGOUT",0
user_0047,2025-10-03 08:30:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_BALANCE,VIEW_TRANSACTIONS,VIEW_BALANCE",0
user_0430,2025-10-03 08:30:27.154991,"LOGIN,ADD_RECIPIENT,TRANSFER_LARGE,LOGOUT",1
user_0174,2025-10-03 08:41:27.154991,"LOGIN,VIEW_BALANCE,VIEW_BALANCE,VIEW_BALANCE,TRANSFER_SMALL,VIEW_BALANCE",0
user_0006,2025-10-03 08:47:27.154991,"LOGIN,VIEW_BALANCE,TRANSFER_SMALL",0
user_0297,2025-10-03 09:04:27.154991,"LOGIN,LOGOUT",0
user_0253,2025-10-03 09:04:27.154991,"LOGIN,LOGOUT",0
user_0362,2025-10-03 09:04:27.154991,"LOGIN,TRANSFER_SMALL,TRANSFER_SMALL,VIEW_BALANCE,LOGOUT",0
user_0215,2025-10-03 09:20:27.154991,"LOGIN,ADD_RECIPIENT,TRANSFER_LARGE,LOGOUT",1
user_0384,2025-10-03 09:26:27.154991,"LOGIN,VIEW_BALANCE,VIEW_TRANSACTIONS,LOGOUT",0
user_0490,2025-10-03 09:29:27.154991,"LOGIN,VIEW_TRANSACTIONS,TRANSFER_SMALL",0
user_0389,2025-10-03 09:51:27.154991,"LOGIN,LOGOUT",0
user_0221,2025-10-03 10:04:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,VIEW_BALANCE,VIEW_BALANCE,LOGOUT",0
user_0407,2025-10-03 10:04:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_BALANCE,TRANSFER_SMALL,TRANSFER_SMALL",0
user_0408,2025-10-03 10:04:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS",0
user_0235,2025-10-03 10:04:27.154991,"LOGIN,TRANSFER_SMALL,LOGOUT",0
user_0124,2025-10-03 10:04:27.154991,"LOGIN,VIEW_BALANCE,TRANSFER_SMALL,VIEW_BALANCE,VIEW_BALANCE,TRANSFER_SMALL",0
user_0185,2025-10-03 10:04:27.154991,"LOGIN,VIEW_BALANCE,VIEW_TRANSACTIONS,TRANSFER_SMALL,LOGOUT",0
user_0056,2025-10-03 10:04:27.154991,"LOGIN,VIEW_BALANCE,TRANSFER_SMALL",0
user_0411,2025-10-03 10:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,TRANSFER_SMALL,VIEW_BALANCE",0
user_0039,2025-10-03 10:09:27.154991,"LOGIN,VIEW_TRANSACTIONS,TRANSFER_SMALL",0
user_0154,2025-10-03 10:15:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_TRANSACTIONS,VIEW_BALANCE,LOGOUT",0
user_0171,2025-10-03 10:15:27.154991,"LOGIN,TRANSFER_SMALL,TRANSFER_SMALL,TRANSFER_SMALL,VIEW_BALANCE,VIEW_TRANSACTIONS",0
user_0086,2025-10-03 10:18:27.154991,"LOGIN,TRANSFER_SMALL,TRANSFER_SMALL,VIEW_TRANSACTIONS,LOGOUT",0
user_0453,2025-10-03 10:25:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",0
user_0298,2025-10-03 10:29:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_BALANCE,TRANSFER_SMALL,VIEW_TRANSACTIONS,VIEW_BALANCE",0
user_0210,2025-10-03 10:29:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",0
user_0076,2025-10-03 11:04:27.154991,"LOGIN,LOGOUT",0
user_0352,2025-10-03 11:04:27.154991,"LOGIN,TRANSFER_SMALL,TRANSFER_SMALL,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,LOGOUT",0
user_0248,2025-10-03 11:04:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",1
user_0468,2025-10-03 11:04:27.154991,"LOGIN,VIEW_BALANCE,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS",0
user_0402,2025-10-03 11:04:27.154991,"LOGIN,LOGOUT",0
user_0236,2025-10-03 11:04:27.154991,"LOGIN,VIEW_BALANCE,VIEW_TRANSACTIONS",0
user_0216,2025-10-03 11:09:27.154991,"LOGIN,VIEW_BALANCE,TRANSFER_SMALL,VIEW_BALANCE,VIEW_BALANCE,VIEW_TRANSACTIONS",0
user_0121,2025-10-03 11:20:27.154991,"LOGIN,LOGOUT",0
user_0145,2025-10-03 11:29:27.154991,"LOGIN,VIEW_TRANSACTIONS,LOGOUT",0
user_0011,2025-10-03 11:30:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_TRANSACTIONS,VIEW_BALANCE,VIEW_TRANSACTIONS",0
user_0227,2025-10-03 11:32:27.154991,"LOGIN,LOGOUT",0
user_0290,2025-10-03 11:34:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_BALANCE,TRANSFER_SMALL,VIEW_TRANSACTIONS,TRANSFER_SMALL,VIEW_TRANSACTIONS",0
user_0455,2025-10-03 11:34:27.154991,"LOGIN,VIEW_BALANCE,TRANSFER_SMALL,LOGOUT",0
user_0290,2025-10-03 11:55:27.154991,"LOGIN,ADD_RECIPIENT,TRANSFER_LARGE,LOGOUT",1
user_0095,2025-10-03 12:04:27.154991,"LOGIN,ADD_RECIPIENT,TRANSFER_LARGE,LOGOUT",1
user_0447,2025-10-03 12:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_BALANCE,TRANSFER_SMALL,VIEW_BALANCE,VIEW_BALANCE,VIEW_TRANSACTIONS",0
user_0016,2025-10-03 12:04:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_TRANSACTIONS,VIEW_BALANCE",0
user_0042,2025-10-03 12:04:27.154991,"LOGIN,TRANSFER_SMALL,LOGOUT",0
user_0038,2025-10-03 12:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,LOGOUT",0
user_0128,2025-10-03 12:04:27.154991,"LOGIN,VIEW_BALANCE,TRANSFER_SMALL,LOGOUT",0
user_0243,2025-10-03 12:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,LOGOUT",0
user_0380,2025-10-03 12:04:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",1
user_0093,2025-10-03 12:12:27.154991,"LOGIN,TRANSFER_SMALL,LOGOUT",0
user_0382,2025-10-03 12:30:27.154991,"LOGIN,VIEW_TRANSACTIONS,LOGOUT",0
user_0196,2025-10-03 13:04:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",0
user_0355,2025-10-03 13:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,TRANSFER_SMALL",0
user_0084,2025-10-03 13:04:27.154991,"LOGIN,LOGOUT",0
user_0265,2025-10-03 13:04:27.154991,"LOGIN,VIEW_BALANCE,VIEW_BALANCE,VIEW_TRANSACTIONS",0
user_0264,2025-10-03 13:04:27.154991,"LOGIN,ADD_RECIPIENT,TRANSFER_LARGE,LOGOUT",1
user_0377,2025-10-03 13:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,LOGOUT",0
user_0378,2025-10-03 13:17:27.154991,"LOGIN,LOGOUT",0
user_0399,2025-10-03 13:19:27.154991,"LOGIN,LOGOUT",0
user_0091,2025-10-03 13:21:27.154991,"LOGIN,VIEW_TRANSACTIONS,TRANSFER_SMALL,VIEW_TRANSACTIONS,LOGOUT",0
user_0245,2025-10-03 14:04:27.154991,"LOGIN,LOGOUT",0
user_0478,2025-10-03 14:04:27.154991,"LOGIN,VIEW_BALANCE,TRANSFER_SMALL,VIEW_BALANCE,LOGOUT",0
user_0444,2025-10-03 14:04:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_BALANCE,VIEW_TRANSACTIONS",0
user_0262,2025-10-03 14:04:27.154991,"LOGIN,VIEW_BALANCE,VIEW_TRANSACTIONS",0
user_0458,2025-10-03 14:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS",0
user_0065,2025-10-03 14:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_BALANCE,VIEW_BALANCE,LOGOUT",0
user_0255,2025-10-03 14:04:27.154991,"LOGIN,LOGOUT",0
user_0431,2025-10-03 14:04:27.154991,"LOGIN,LOGOUT",0
user_0177,2025-10-03 14:11:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,LOGOUT",0
user_0348,2025-10-03 14:15:27.154991,"LOGIN,LOGOUT",0
user_0327,2025-10-03 14:18:27.154991,"LOGIN,LOGOUT",0
user_0180,2025-10-03 14:30:27.154991,"LOGIN,LOGOUT",0
user_0065,2025-10-03 14:32:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",1
user_0498,2025-10-03 14:34:27.154991,"LOGIN,TRANSFER_SMALL,TRANSFER_SMALL,VIEW_BALANCE,TRANSFER_SMALL,LOGOUT",0
user_0303,2025-10-03 14:39:27.154991,"LOGIN,LOGOUT",0
user_0300,2025-10-03 15:04:27.154991,"LOGIN,LOGOUT",0
user_0148,2025-10-03 15:04:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",0
user_0225,2025-10-03 15:04:27.154991,"LOGIN,ADD_RECIPIENT,TRANSFER_LARGE,LOGOUT",1
user_0266,2025-10-03 15:04:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",0
user_0058,2025-10-03 15:04:27.154991,"LOGIN,LOGOUT",0
user_0329,2025-10-03 15:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS",0
user_0077,2025-10-03 15:11:27.154991,"LOGIN,LOGOUT",0
user_0119,2025-10-03 15:13:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS",0
user_0374,2025-10-03 15:21:27.154991,"LOGIN,VIEW_BALANCE,VIEW_TRANSACTIONS,VIEW_BALANCE,TRANSFER_SMALL,VIEW_TRANSACTIONS,VIEW_BALANCE",0
user_0100,2025-10-03 15:22:27.154991,"LOGIN,VIEW_BALANCE,TRANSFER_SMALL,VIEW_BALANCE,VIEW_BALANCE,TRANSFER_SMALL",0
user_0225,2025-10-03 15:24:27.154991,"LOGIN,ADD_RECIPIENT,TRANSFER_LARGE,LOGOUT",1
user_0071,2025-10-03 15:30:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",0
user_0438,2025-10-03 16:04:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",0
user_0370,2025-10-03 16:04:27.154991,"LOGIN,TRANSFER_SMALL,TRANSFER_SMALL",0
user_0089,2025-10-03 16:04:27.154991,"LOGIN,ADD_RECIPIENT,TRANSFER_LARGE,LOGOUT",1
user_0354,2025-10-03 16:04:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_TRANSACTIONS",0
user_0039,2025-10-03 16:09:27.154991,"LOGIN,VIEW_BALANCE,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,TRANSFER_SMALL,VIEW_TRANSACTIONS",0
user_0287,2025-10-03 16:26:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",0
user_0178,2025-10-03 16:29:27.154991,"LOGIN,LOGOUT",0
user_0010,2025-10-03 16:29:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_BALANCE,VIEW_BALANCE,VIEW_TRANSACTIONS",0
user_0441,2025-10-03 16:38:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,LOGOUT",0
user_0027,2025-10-03 17:04:27.154991,"LOGIN,VIEW_BALANCE,VIEW_BALANCE,VIEW_TRANSACTIONS",0
user_0400,2025-10-03 17:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,LOGOUT",0
user_0267,2025-10-03 17:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS",0
user_0033,2025-10-03 17:04:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_TRANSACTIONS,LOGOUT",0
user_0007,2025-10-03 17:04:27.154991,"LOGIN,ADD_RECIPIENT,TRANSFER_LARGE,LOGOUT",1
user_0169,2025-10-03 17:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,TRANSFER_SMALL,VIEW_BALANCE,VIEW_BALANCE",0
user_0292,2025-10-03 17:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,LOGOUT",0
user_0001,2025-10-03 17:04:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_BALANCE",0
user_0270,2025-10-03 17:04:27.154991,"LOGIN,VIEW_BALANCE,VIEW_TRANSACTIONS,TRANSFER_SMALL",0
user_0002,2025-10-03 17:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_BALANCE,VIEW_TRANSACTIONS",0
user_0103,2025-10-03 17:04:27.154991,"LOGIN,VIEW_BALANCE,TRANSFER_SMALL,VIEW_TRANSACTIONS",0
user_0132,2025-10-03 17:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,TRANSFER_SMALL,TRANSFER_SMALL,VIEW_TRANSACTIONS,LOGOUT",0
user_0322,2025-10-03 17:14:27.154991,"LOGIN,LOGOUT",0
user_0031,2025-10-03 17:22:27.154991,"LOGIN,LOGOUT",0
user_0439,2025-10-03 17:22:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,VIEW_BALANCE,LOGOUT",0
user_0046,2025-10-03 17:26:27.154991,"LOGIN,VIEW_BALANCE,TRANSFER_SMALL,VIEW_BALANCE,VIEW_BALANCE,LOGOUT",0
user_0006,2025-10-03 17:47:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_BALANCE,TRANSFER_SMALL,TRANSFER_SMALL",0
user_0176,2025-10-03 17:57:27.154991,"LOGIN,VIEW_BALANCE,TRANSFER_SMALL,TRANSFER_SMALL",0
user_0059,2025-10-03 18:04:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_BALANCE",0
user_0293,2025-10-03 18:04:27.154991,"LOGIN,LOGOUT",0
user_0131,2025-10-03 18:04:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",0
user_0467,2025-10-03 18:04:27.154991,"LOGIN,LOGOUT",0
user_0338,2025-10-03 18:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,LOGOUT",0
user_0042,2025-10-03 18:04:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_BALANCE,LOGOUT",0
user_0213,2025-10-03 18:04:27.154991,"LOGIN,VIEW_BALANCE,TRANSFER_SMALL,VIEW_TRANSACTIONS,VIEW_BALANCE",0
user_0349,2025-10-03 18:04:27.154991,"LOGIN,TRANSFER_SMALL,LOGOUT",0
user_0360,2025-10-03 18:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,LOGOUT",0
user_0170,2025-10-03 18:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_BALANCE,VIEW_TRANSACTIONS",0
user_0124,2025-10-03 18:04:27.154991,"LOGIN,TRANSFER_SMALL,LOGOUT",0
user_0088,2025-10-03 18:14:27.154991,"LOGIN,VIEW_BALANCE,VIEW_BALANCE,TRANSFER_SMALL,LOGOUT",0
user_0489,2025-10-03 18:17:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",1
user_0496,2025-10-03 18:24:27.154991,"LOGIN,ADD_RECIPIENT,TRANSFER_LARGE,LOGOUT",1
user_0426,2025-10-03 18:26:27.154991,"LOGIN,VIEW_BALANCE,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,TRANSFER_SMALL,TRANSFER_SMALL",0
user_0082,2025-10-03 18:27:27.154991,"LOGIN,LOGOUT",0
user_0260,2025-10-03 18:27:27.154991,"LOGIN,VIEW_TRANSACTIONS,LOGOUT",0
user_0256,2025-10-03 18:29:27.154991,"LOGIN,VIEW_BALANCE,TRANSFER_SMALL,LOGOUT",0
user_0078,2025-10-03 18:31:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_BALANCE",0
user_0296,2025-10-03 18:31:27.154991,"LOGIN,TRANSFER_SMALL,LOGOUT",0
user_0497,2025-10-03 19:04:27.154991,"LOGIN,VIEW_BALANCE,VIEW_BALANCE,VIEW_TRANSACTIONS,VIEW_BALANCE",0
user_0343,2025-10-03 19:04:27.154991,"LOGIN,VIEW_BALANCE,VIEW_BALANCE,VIEW_TRANSACTIONS",0
user_0101,2025-10-03 19:04:27.154991,"LOGIN,VIEW_BALANCE,TRANSFER_SMALL,VIEW_TRANSACTIONS,TRANSFER_SMALL,VIEW_TRANSACTIONS,TRANSFER_SMALL",0
user_0012,2025-10-03 19:04:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",1
user_0096,2025-10-03 19:04:27.154991,"LOGIN,LOGOUT",0
user_0277,2025-10-03 19:04:27.154991,"LOGIN,TRANSFER_SMALL,TRANSFER_SMALL,VIEW_BALANCE,TRANSFER_SMALL",0
user_0288,2025-10-03 19:04:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_TRANSACTIONS,TRANSFER_SMALL",0
user_0228,2025-10-03 19:04:27.154991,"LOGIN,VIEW_BALANCE,VIEW_TRANSACTIONS,LOGOUT",0
user_0198,2025-10-03 19:04:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_BALANCE,VIEW_TRANSACTIONS,LOGOUT",0
user_0183,2025-10-03 19:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS",0
user_0481,2025-10-03 19:11:27.154991,"LOGIN,LOGOUT",0
user_0481,2025-10-03 19:19:27.154991,"LOGIN,ADD_RECIPIENT,TRANSFER_LARGE,LOGOUT",1
user_0215,2025-10-03 19:20:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_BALANCE",0
user_0087,2025-10-03 19:25:27.154991,"LOGIN,LOGOUT",0
user_0041,2025-10-03 19:29:27.154991,"LOGIN,VIEW_TRANSACTIONS,TRANSFER_SMALL,LOGOUT",0
user_0280,2025-10-03 19:39:27.154991,"LOGIN,LOGOUT",0
user_0112,2025-10-03 19:40:27.154991,"LOGIN,VIEW_BALANCE,VIEW_BALANCE,TRANSFER_SMALL,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS",0
user_0316,2025-10-03 19:49:27.154991,"LOGIN,LOGOUT",0
user_0398,2025-10-03 20:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_BALANCE,TRANSFER_SMALL,LOGOUT",0
user_0273,2025-10-03 20:04:27.154991,"LOGIN,LOGOUT",0
user_0268,2025-10-03 20:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS",0
user_0408,2025-10-03 20:04:27.154991,"LOGIN,VIEW_BALANCE,VIEW_BALANCE,LOGOUT",0
user_0277,2025-10-03 20:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,TRANSFER_SMALL,LOGOUT",0
user_0242,2025-10-03 20:04:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",0
user_0221,2025-10-03 20:04:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",1
user_0376,2025-10-03 20:04:27.154991,"LOGIN,VIEW_BALANCE,VIEW_BALANCE",0
user_0106,2025-10-03 20:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,LOGOUT",0
user_0119,2025-10-03 20:13:27.154991,"LOGIN,VIEW_BALANCE,TRANSFER_SMALL,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,TRANSFER_SMALL,VIEW_BALANCE",0
user_0171,2025-10-03 20:15:27.154991,"LOGIN,LOGOUT",0
user_0317,2025-10-03 20:17:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_TRANSACTIONS,LOGOUT",0
user_0161,2025-10-03 20:22:27.154991,"LOGIN,LOGOUT",0
user_0030,2025-10-03 20:24:27.154991,"LOGIN,TRANSFER_SMALL,LOGOUT",0
user_0432,2025-10-03 20:26:27.154991,"LOGIN,VIEW_TRANSACTIONS,LOGOUT",0
user_0260,2025-10-03 20:27:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_BALANCE,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,LOGOUT",0
user_0302,2025-10-03 20:34:27.154991,"LOGIN,TRANSFER_SMALL,LOGOUT",0
user_0260,2025-10-03 20:42:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",1
user_0103,2025-10-03 21:04:27.154991,"LOGIN,VIEW_BALANCE,VIEW_BALANCE,LOGOUT",0
user_0350,2025-10-03 21:04:27.154991,"LOGIN,VIEW_BALANCE,VIEW_BALANCE,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS",0
user_0486,2025-10-03 21:04:27.154991,"LOGIN,VIEW_BALANCE,VIEW_TRANSACTIONS,LOGOUT",0
user_0018,2025-10-03 21:04:27.154991,"LOGIN,LOGOUT",0
user_0447,2025-10-03 21:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,LOGOUT",0
user_0126,2025-10-03 21:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,LOGOUT",0
user_0424,2025-10-03 21:04:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_TRANSACTIONS,LOGOUT",0
user_0092,2025-10-03 21:04:27.154991,"LOGIN,TRANSFER_SMALL,TRANSFER_SMALL,VIEW_BALANCE,VIEW_TRANSACTIONS,TRANSFER_SMALL,VIEW_TRANSACTIONS",0
user_0217,2025-10-03 21:04:27.154991,"LOGIN,TRANSFER_SMALL,LOGOUT",0
user_0019,2025-10-03 21:04:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",0
user_0080,2025-10-03 21:12:27.154991,"LOGIN,ADD_RECIPIENT,TRANSFER_LARGE,LOGOUT",1
user_0160,2025-10-03 21:18:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",0
user_0382,2025-10-03 21:30:27.154991,"LOGIN,VIEW_TRANSACTIONS,LOGOUT",0
user_0043,2025-10-03 21:45:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",0
user_0208,2025-10-03 21:55:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_BALANCE,VIEW_TRANSACTIONS,TRANSFER_SMALL,VIEW_BALANCE",0
user_0057,2025-10-03 22:02:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_BALANCE,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,TRANSFER_SMALL",0
user_0309,2025-10-03 22:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_BALANCE,VIEW_BALANCE,LOGOUT",0
user_0397,2025-10-03 22:04:27.154991,"LOGIN,LOGOUT",0
user_0249,2025-10-03 22:04:27.154991,"LOGIN,LOGOUT",0
user_0346,2025-10-03 22:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,LOGOUT",0
user_0037,2025-10-03 22:04:27.154991,"LOGIN,TRANSFER_SMALL,LOGOUT",0
user_0380,2025-10-03 22:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,LOGOUT",0
user_0095,2025-10-03 22:04:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",0
user_0331,2025-10-03 22:04:27.154991,"LOGIN,TRANSFER_SMALL,TRANSFER_SMALL,TRANSFER_SMALL,VIEW_TRANSACTIONS,LOGOUT",0
user_0395,2025-10-03 22:04:27.154991,"LOGIN,LOGOUT",0
user_0057,2025-10-03 22:20:27.154991,"LOGIN,ADD_RECIPIENT,TRANSFER_LARGE,LOGOUT",1
user_0466,2025-10-03 22:21:27.154991,"LOGIN,VIEW_TRANSACTIONS,TRANSFER_SMALL",0
user_0452,2025-10-03 22:28:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,TRANSFER_SMALL",0
user_0463,2025-10-03 23:04:27.154991,"LOGIN,TRANSFER_SMALL,LOGOUT",0
user_0182,2025-10-03 23:04:27.154991,"LOGIN,LOGOUT",0
user_0494,2025-10-03 23:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,LOGOUT",0
user_0203,2025-10-03 23:04:27.154991,"LOGIN,ADD_RECIPIENT,TRANSFER_LARGE,LOGOUT",1
user_0300,2025-10-03 23:04:27.154991,"LOGIN,VIEW_BALANCE,VIEW_TRANSACTIONS,LOGOUT",0
user_0118,2025-10-03 23:04:27.154991,"LOGIN,VIEW_BALANCE,TRANSFER_SMALL,LOGOUT",0
user_0251,2025-10-03 23:15:27.154991,"LOGIN,VIEW_BALANCE,VIEW_TRANSACTIONS,VIEW_BALANCE",0
user_0060,2025-10-03 23:19:27.154991,"LOGIN,VIEW_BALANCE,VIEW_TRANSACTIONS",0
user_0180,2025-10-03 23:30:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",1
